clean_text,label
tanah enggak stabil itu maksudnya bisa naik turun sendiri dan pindah begitu enggak kak,Netral
mantan ketua kpu kepres pemberhentiannya sudah ditanda tangan belum pak,Positif
penjajahan ini namanya merdeka saja belum selama ini,Negatif
frustasi enggak sih namanya begini,Negatif
kenapa enggak sekalain tahun pak biar sama sama voc sekalian,Positif
tanda ikn enggak laku laku,Negatif
lebih gila dari hong kong,Positif
mau jadi bandung bondowoso,Positif
sudah gil nih orang syahwat ambisinya ngeri benar negara dijual dengan kedok cari investor lagian apa urgensinya sih itu ikn sampai rela jual negara,Negatif
betul sekali tapi tetap adu kuat,Positif
besok perpresnya dibatalin sama perpres dari presnew,Netral
hongkong saja tahun ini benar deh,Negatif
tahun sama saja gadein tanah negara ke aseng asing otak lu kacau benar jok,Positif
benar deh rusak nih otaknya masa mau pada diam saja sih,Positif
kok berani nya pak kasih hgu tahu memang negara ini milik pribadi jokowi apa ada negara lain yang kasih hgu selama itu ini benar bentuk kesewenang an,Positif
akibat negara dipimpin oleh amatiran,Positif
idih memaksa banget program enggak guna banget,Netral
ini sudah lama dan investor tidak bodoh karena bentuknya hanya kepres ganti presiden bisa diganti dan di revisi,Negatif
deh kalap doi,Negatif
seperti mengasih negara ke investor jokowi seenak jidat bikin aturan,Negatif
sakarep mu pak,Netral
busyet muka gileee memang negara ini punya lo,Positif
harusnya sampai kiamat saja tanggung banget,Negatif
hukum mati para koruptor dan turunkan harga harga dulu,Positif
ini mah kasarannya sama saja di jual,Positif
jurus sapu jagad karena bentar lagi pensiun semoga pejabat yang bertanggungjawab hati karena kalo enggak bisa bui menanti,Negatif
mulai ngawur kelakuannya,Positif
waduuuhhh ini sih over ambisius tahun hgu bisa anak cucu dan cicitnya punya hak kenapa enggak dikasih gratis saja,Positif
orang sudah demisioner itu tidak boleh buat kebijakan penting cukup leyeh leyeh atau bersih bersih kantor saja,Negatif
bagaimana mau percaya para investor orang yang mengomong mukidi,Positif
kerja ini ngawur dan asal asalan hanya untuk wah wahan rakyat kena imbas korbannya,Negatif
ini bukan lagi hgu tapi jual tanah ikn,Negatif
tahun sudah kasih saja hm,Positif
istilah halus untuk kata menjual,Negatif
lama lama kalimantan bisa direbut negara tetangga,Negatif
kado istimewa tahun menjabat untuk rakyat konoha harus di rayakan,Negatif
ini lah kenapa kebut kebutan itu identik dengan ugal ugalan,Negatif
kayak bisa jamin negara ini bisa bertahan abad lebih,Negatif
mau turun saja menyusahkan rakyatnya mana ada perjanjian sampai tahun di negara lain di goblokin mulu sama komunis dia enak ttd yang nanggung turunan cucu rakyat indonesia negara di obral murah lu pikir saja indonesia harga tanah berapa sekarang tahun merdeka berapa harganya,Positif
jokowi teken perpres kebut pembangunan ikn investor bisa pakai hgu tahun,Netral
astaga hgu tahu itu sama saja sampai kiamat makin losss dooollll nih orang coba dites psikisnya sekedar saran sih,Positif
kalau dulu kan voc yang merebut indonesia ya ini sih presidennya yang meminta dijajah,Negatif
berkali lipat lebih panjang dari pada umur negara ini,Positif
diskon karena enggak laku laku,Negatif
hgu tahun berapa generasi tuh kasih saja dari pada bikin repot tahun lagi,Negatif
wo lebih jahat dari voc,Negatif
segituny mencari investor sampai diobral semurah nya tetap saja riskan buat investor kalau peraturan dan perlindungan hukum enggak jelas banyak pungli dan korupsi,Positif
saya tiba tiba ingat rrc memberi inggris konsesi tahu untuk mengelola hongkong lah ini tahu serius saya enggak mengerti urgensinya apa demi apa kita enggak lagi perang lho ada yang bisa kasik saya pencerahan kah,Negatif
nafsu besar otak kurang,Positif
investor di ikn sudah diiming iming hak guna tahun masih tidak ada juga yang tertarik ini menandakan proyek ikn itu tidak menguntungkan bagi investor,Negatif
mau bikin usaha apa disitu showroom mobil pom bensin atau jualan nasi uduk,Positif
sudah sesuai rencana majikan itu bang,Positif
yang terlibat menentukan tahun tersebut mengerti enggak tentang waktu ditilik dari bapaknya lahir sampai sekarang palingan baru sekitar tahu dan juga negara merdeka baru tahu apkh dasarnya mereka memberikan tahu tersebut,Positif
belanda saja tahu haha,Positif
desperate banget ya pak sampai semua lu jual,Positif
penjara nih mukidi,Negatif
tahu hgu enggak pak,Positif
sama apa enggak terlalu lama konsesinya hgu memang layak diberika insentif untuk investor agar bisa invest di ikn tetap apa tidak terlalu obral murah menghargai kekayaan milik bangsa ngono ya ngono ning mbok ojo ngono falsafah jawa tentang keseimbangan,Positif
serah mumpung masih hidup,Positif
sudah mau lengser bukan nya tobat malah makin gila,Positif
sekalian saja anda jual pak nanggung itu hgu tahu,Negatif
tahun belanda jajah,Negatif
sempat kemarin atau siapa pun presiden selanjutnya yang diluar kekuasaan dipenjara nih orang,Negatif
kenapa terlalu dipaksakan,Negatif
usul biar investor lebih semangat hgu diperpanjang sampai tahun saja,Positif
apa yang akan terjadi belanda belanda model baru akan menjadi neo penjajah ratusan tahun berkuasa dan mungkin malah akan menjadi penguasa abadi hingga nama indonesia mungkin akan berubah menjadi konoha,Positif
besok kalo ada apa ini orang paling bertanggung jawab,Positif
semoga rezim hancur sehancurnya,Netral
pasal perpres ini sih hgu turunan,Negatif
selama tahun bebas pajak enggak kalau bebas pajak terus apa yang negara dapat,Negatif
parahhh tanah negara dijual ke asing,Netral
jokowi teken perpres kebut pembangunan ikn investor bisa pakai hgu tahun temponasional,Netral
bisa enggak pembangunan ikn di stop dan biarkan saja mubazir,Positif
anjrit enggak sekalian saja dikasih hak milik tahun itu kali pemilu sih petruk yakin banget dinastinya masih berkuasa di tahun,Positif
dalam kekalutan segala macam perpres dibuat,Positif
terkumuh intoleran itu survey periode joko widodo kan karena memang mereka yang mengatas namakan projo jokowi mania jasmev yang melempar isu intoleransi sebelum rezim mulyono enggak ada tuh suruh balik kampung sodara kamu biar enggak buat kumuh dki kalau mengaca awas kaget sendiri,Negatif
adilijokowidodo tangkapkeluargajokowidodo seretantekbekingjokowidodo gerah ya nona,Negatif
dan faktanya jateng prov termiskin sejawa selama tahun di bawah joko widodo dan pdip faktanya lagi jateng terbanyak datang ke dki untuk mencari rejeki terbukti dengan banyaknya komunitas ngapak di jakarta you failed nona silakan berkata kasar dan tetap merem,Positif
sebut atau program joko widodo yang langsung berdampak ke rakyat kecil anda yang enggak mau bangun dan buka mata untuk lihat fakta diluar sana sangat timpang terbukti rakyat susah makan sementara keluarga joko widodo bertingkah hedon adlilijokowidodo adilikeluargajokowidodo,Negatif
program pemerintah yang saya nikmati bansos maksudnya ahahaaa maaf saya tidak menerima bpjs pun yang seharusnya bisa dinikmati dengan gratis justru berbayar dan kadang menyusahkan joko widodo gagal dalam menjalankan pemerintahan menepati janji dan mensejahterakan rakyat,Negatif
ikn terosss masih banyak yang susah makan makanan bergizi pak penghasilan di bawah umk,Negatif
situ ghosting saya mbak e kayanya dimana gua komen eh situ muncul kayak jamu ahahahhaa judol diberantas mana datanya yang ada malah makin rame dan data negara juga bocorr lagee lain kaliee kalau mau kenal dm saja enggak usah ghosting saya ya,Negatif
nkri harga mati investasi kaliee biang fitnah ahahahhaha,Positif
namanya swissotel kenapa enggak nusantara hotel atau nama daerah dikalimantan kan lebih naaionalis,Positif
mulyono masih ngedabrus saja sampai mau lengser,Positif
jokowi dan menteri keuangan harus diminta pertanggung jawabannya,Negatif
semoga pak prabowo istikamah sehingga indonesia kembali ke bentuk amanah rakyat,Positif
dpr sudah meminta kasus pengelolaan kuota haji oleh menteri agama diusut semoga kpk segera take action tks,Positif
tanyakan pemprov yang ajukan jadi tuan rumah itu tanggung jawab mereka,Negatif
lol memang hotel menambah lapangan kerja berapa sih lebih banyak mana dibanding warga yang terusir wkwkkw,Positif
lol seramai nya ikn indak akan seramai meikarta wkwkkwk,Netral
lol daripada anak mulyono fufufafa wkwkwk,Netral
memang ya bayar siapa deh jalan tol tuh yang biayain swasta pemerintah cuma ide doang duitnya kagak ada utang yang di andalkan ibarat bangun rumah cuma punya tanah doang sama ide ngutang ke matrial bayar tempo yang bayar siapa,Positif
persyaratan yang tidak menjelimet saat melamar kerja penghapusan uu omnibuslaw rekonstruksi jembatan atau jalan yang memang sudah tidak layak di pergunakan sekiranya itu yang akan bermanfaat untuk warga negara republik indonesia,Negatif
coba uang anggaran nya di peruntukkan untuk rakyat yang memang benar membutuhkan contoh pendidikan gratis tanpa syarat hingga slta penurunan harga sembako beras minyak telor dll penurunan harga listrik baik token atau non token,Positif
yang ditambah itu kesejahteraan rakyat pak,Negatif
utang juga dia tinggalkan,Negatif
woyy itu pakai duit guaaa,Negatif
dan semua itu di biayai oleh hutang ratusan tahun dari sekarang orang akan sadar bahwa indonesia pernah di pimpin oleh orang bodoh dan haus pencitraan rela merogoh kocek hanya untuk menyewa buzzer,Negatif
ekosistem keluargamu bagaimana sudah banyak yang ramai mentertawakan lho,Positif
betul sekali cari pemimpin seperti dia susah di cari,Negatif
ketika di sana deh ramai maka perekonomian akan berputar,Positif
tolong pak jangan ikn mulu diurusi jangan lupakan masih banyak warga pedalaman yang mau makan saja susah misalnya di papua dll dll,Negatif
waduh apa enggak salah dengar saya,Negatif
htang pemerintah kini per juli tembus rp triliun ini nanti bayarnya bagaimana ini resmiin ini resmiin itu tapi utang pemerintah makin numpuk aguan,Negatif
monggo sampeyan pensiun di ikn saja pak jokowi,Negatif
memang kalau enggak paham tentang kewajiban negara bangun infra struktur utamanya jalan berbayar akan puja puji jokowi,Positif
juta rakyat hidup dengan ke perhari juta hidup dengan ke perhari puluhan juta pengangguran gedung sekolah rusak yang anda pikirin terus kok ikn tol kereta cepat bapak ngebangun itu srmua buat siapa,Positif
tempat ibadah agama sudah ada rencana kapan akan dibangun,Positif
kalau masalah ngibul mulyono juaranya,Negatif
mas knapa di tawarkan saja tiongkok bangun pangkalan militer di utara borneo sapa tahu bermanfaat untuk setelah okt,Positif
menurut majalah time ikn adala warisan gelap jokowi time menilai proyek tersebut akan merusak kepemimpinan presiden jokowi dalam satu dekade terakhir,Positif
anda boleh gunakan segala siasat dan kecanggihan rencana tapi tahap terakhir tuhan tentukan segalanya,Positif
mau tanya pak e,Positif
kalau hutang bukan legacy ya karena yang hutang rakyat indonesia,Negatif
ramenya sama orang singapur ya pak bukan sama orang lokal oh iya lupa yang tinggal disana kan orang singapur,Positif
bagi saya lpak jokowidodo presiden yang paling demokrat beliau dicaci difitnah dihujad tapi beliau terus kerja kerja dan kerja saya sangat apresiasi sekali kepada beliau semoga allah melindungi amin,Positif
dan juga harus di kritisi transparansi dari setiap proyek gencar membuat proyek jangan sampai untuk pribadi golongan dan orang terdekat sudah mjadi rahasia umum di republik ini karena mereka penikmat kue kekuasaan,Negatif
pak mul yang mengatai bapak di gbk itu keterlaluan ya pak padahal pak mul baik sekali jangan sedih pak mul kata seorang buzzer,Negatif
salah fokus sama tulisan ini dan sia,Negatif
sibuk ikn listiyo diam anak bangsa di siksa,Negatif
selain mal atau mall sih yang bikin ramai yang lain adalah bansos,Negatif
dia enggak sarkas buzzer benaran dia wkwk,Negatif
biar tambah rame kasih patung selamat datang di fufufafakiland pak,Positif
terus kenapa dilegasikan ke jokowi bukan kepada rakyat indonesia,Negatif
pak anakmu di suka furry pak fetishnya aneh,Positif
terima kasih pak jokowi dengan berani telah mengeksekusi cita cita bung karno memindahkan ikn ke kalimantan jasa bapak akan tercatat dalam benak seluruh rakyat indonesia dan dalam sejarah kemajuan peradaban indonesia semoga bapak selalu sehat,Positif
presiden paling rakus sepanjang sekarang anak anaknya di kasih jabatan semua menantu besan adek ipar,Netral
yauda lo ramein saja terus enggak usah balik ke solo,Negatif
rakyat kelaperan pupuk mahal jembatan rusak anak sekolah jalan terjal anak sekolah bbm naik ekonomi turun harga naik pengangguran politik hancur koruptor semakin gila apa pentingnya mall di tengah hutan siapa yang mau kesana,Positif
komen nya banyak yang benci bapak mulyono sadar enggak pak tandanya masyarakat yang masih waras atas reaksi dari aksi kebijakan bapak,Negatif
agung sedayu group,Netral
mengobrak abrik konstitusi demi kepentingan anak bukan demi kepentingan rakyat itulan legacy anda selama jadi presiden,Positif
secara otomatis kalau sudah ramai berbagai macam usaha bisa dilakukan sehingga bisa menambah kesejahteraan bung bisa menalar enggak sih,Positif
entar juga bangkrut,Negatif
rakyat yang mendukungmu ketika kau mau turun tahta tidak sebanyak ketika kau mau naik tahta mengapa seperti itu mikir no dewek,Positif
yaiyalah dikenang wong hutangnya membebani kita ratusan tahun belum gadaikan ikn tahun,Netral
kamu bangun itu semua pakai uang rakyat untuk siapa rakyat biasa apa butuh hotel dan mall itu yang punya uang saja malas kesana kecuali setor muka,Negatif
saya siap meramaikan ikn apabila ada fasilitas untuk kerja maupun untuk usaha di ikn saya siap ke sana pak,Positif
mal duty free hotel bintang rs kaum sulthan jadi penasaran kira berapa umr kota nusantara nantinya,Positif
jok anak mu itu ketahuan akun kaskusnya,Negatif
jual terus pak kalau mangkrak gua mentertawakan,Negatif
yang menonjol tinggaan non fisik adalah mengubah aturan sesuai selera rezim ini terlalu banyak untuk ditulis,Positif
yang belanja orang hutan,Netral
terimakasih pak jokowi,Positif
budaya baca buka di keluarga kami tidak ada gibran fufufafa,Positif
begitu saja terus yang penting ramai lari dari konsep awal kota ikn entar tahun lagi ikn juga jadi rame kayak bekasi depok atau,Negatif
lalu esensi hotel begitu untuk pribumi sana apa pak apa indak penting sampean fokusin pemerataan sekolah di tanah kalimantan dulu,Netral
umur sudah pada tua kurang kurangi bikin susah urusan rakyat doa rakyat makbul apa iya minat jadi penguasa dzolim terus ditolak liang kubur,Negatif
punya juta aliran irigasi dan bendungan baru tapi kebijakannya import beras dongo maksimal,Positif
gue benci banget lihat logo indonesia maju ini kayak salah design terus tengah jalan nambahin o sama e,Positif
nomor mas gibran sudah kagak aktif piye ike pak wess tak miscall tidak bisa,Negatif
waktunya menghitung janji kampanye berapa yang sudah terlaksana dan berapa yang sudah diingkari karena ssmuanya ada pertanggungjawabannya bukan cuma di dunia tapi di akhirat juga,Negatif
anak pertama lu tuh bokepan terus pantas bego,Negatif
rumah pensiunan mulyono enggak di ikn juga ta biar tambah rame lho wkwk,Positif
pak anak bapak doyan bokep ya,Negatif
pemimpin plongo pun akan di kenang dsn di tulis di buku sejarah anak cucu kita,Negatif
keren bangun fisiknya abaikan kesejahteraan rakyatnya t jadi beban ratusan juta jiwa,Negatif
